"store_code","datetime","staff_id","register_number","product_code","quantity","payment_method","customer_segment_code","customer_segment_name"
"L-3","2025-10-21T03:15:13.907Z","8","5","26","19","2","3","コスパ重視層"
"L-3","2025-08-20T08:45:19.394Z","8","3","25","1","2","3","コスパ重視層"
"L-3","2024-02-20T18:59:03.597Z","8","5","21","5","2","4","自己投資志向層"
"L-3","2024-11-04T11:13:41.546Z","6","2","27","20","1","A5","ウェルネス志向層"
"L-3","2025-07-16T10:10:34.986Z","7","1","22","2","3","2","ファミリーサポート層"
"L-3","2025-02-14T01:47:22.005Z","10","3","24","15","2","A5","ウェルネス志向層"
"L-3","2025-03-11T00:13:16.016Z","3","3","24","8","2","2","ファミリーサポート層"
"L-3","2024-06-14T09:30:56.602Z","2","5","24","6","2","3","コスパ重視層"
"L-3","2024-01-16T11:11:11.688Z","6","1","28","13","3","4","自己投資志向層"
"L-3","2025-10-21T22:01:43.713Z","3","2","22","19","1","2","ファミリーサポート層"
"L-3","2024-09-07T04:46:11.094Z","3","3","28","4","1","2","ファミリーサポート層"
"L-3","2024-03-01T05:31:49.529Z","1","5","19","13","2","A5","ウェルネス志向層"
"L-3","2025-11-19T06:37:01.900Z","1","5","24","14","3","1","ライフスタイル充実層"
"L-3","2025-02-05T00:27:26.082Z","5","5","20","8","1","2","ファミリーサポート層"
"L-3","2025-03-02T15:32:09.991Z","8","3","22","5","1","4","自己投資志向層"
"L-3","2025-11-22T10:27:35.779Z","8","4","23","5","2","2","ファミリーサポート層"
"L-3","2025-05-21T11:31:50.381Z","5","1","22","4","2","4","自己投資志向層"
"L-3","2024-03-05T17:52:08.274Z","2","1","29","1","1","3","コスパ重視層"
"L-3","2024-06-29T19:23:16.761Z","3","4","21","19","2","4","自己投資志向層"
"L-3","2024-03-03T10:29:13.215Z","1","3","18","8","3","A5","ウェルネス志向層"
"L-3","2024-03-04T06:02:44.817Z","6","2","24","17","1","A5","ウェルネス志向層"
"L-3","2024-10-11T01:01:38.783Z","6","3","23","1","2","2","ファミリーサポート層"
"L-3","2024-07-26T06:06:35.775Z","8","5","29","3","2","4","自己投資志向層"
"L-3","2025-10-21T19:18:46.442Z","1","3","25","4","1","4","自己投資志向層"
"L-3","2024-02-14T02:59:08.434Z","10","1","26","10","3","3","コスパ重視層"
"L-3","2025-12-12T01:42:19.292Z","5","5","23","20","3","2","ファミリーサポート層"
"L-3","2024-10-08T18:51:22.401Z","8","2","25","8","3","1","ライフスタイル充実層"
"L-3","2024-03-07T10:43:07.066Z","2","2","18","5","3","4","自己投資志向層"
"L-3","2024-06-21T00:57:54.421Z","2","4","25","2","3","3","コスパ重視層"
"L-3","2025-06-11T20:15:43.478Z","1","3","23","9","3","3","コスパ重視層"
"L-3","2024-02-10T14:28:13.005Z","6","1","24","13","2","2","ファミリーサポート層"
"L-3","2025-05-05T19:09:03.013Z","7","1","27","10","2","3","コスパ重視層"
"L-3","2025-02-12T08:36:41.007Z","9","4","25","9","2","4","自己投資志向層"
"L-3","2024-06-19T19:46:44.970Z","6","2","29","6","2","1","ライフスタイル充実層"
"L-3","2024-08-08T20:21:33.805Z","7","5","21","3","1","4","自己投資志向層"
"L-3","2024-12-06T20:36:00.970Z","9","4","20","13","2","3","コスパ重視層"
"L-3","2024-03-11T01:35:41.243Z","9","3","26","15","1","2","ファミリーサポート層"
"L-3","2024-06-02T13:05:37.240Z","2","2","20","","","2","ファミリーサポート層"
"L-3","2025-05-16T11:38:05.611Z","5","4","21","3","3","1","ライフスタイル充実層"
"L-3","2024-05-27T09:01:18.527Z","5","3","18","19","3","1","ライフスタイル充実層"
"L-3","2024-09-10T10:05:15.239Z","3","2","25","7","3","4","自己投資志向層"
"L-3","2025-03-04T14:53:23.700Z","2","5","24","15","1","1","ライフスタイル充実層"
"L-3","2024-01-14T01:41:32.824Z","8","1","26","4","2","1","ライフスタイル充実層"
"L-3","2024-07-16T10:57:45.137Z","5","4","27","2","2","1","ライフスタイル充実層"
"L-3","2024-01-04T10:48:02.443Z","10","4","19","5","2","1","ライフスタイル充実層"
"L-3","2024-12-16T21:59:12.867Z","4","2","20","17","3","1","ライフスタイル充実層"
"L-3","2024-03-28T03:32:19.484Z","1","1","21","7","2","A5","ウェルネス志向層"
"L-3","2024-11-30T06:04:39.748Z","8","2","27","19","2","2","ファミリーサポート層"
"L-3","2025-12-12T02:19:24.341Z","3","2","23","14","3","A5","ウェルネス志向層"
"L-3","2025-11-24T20:02:05.311Z","10","2","23","5","1","4","自己投資志向層"
"L-3","2025-02-11T10:25:36.915Z","1","5","25","20","3","1","ライフスタイル充実層"
"L-3","2024-05-22T22:38:31.497Z","10","5","19","20","1","4","自己投資志向層"
"L-3","2024-01-12T00:04:20.117Z","9","2","29","6","2","3","コスパ重視層"
"L-3","2025-02-05T07:40:31.993Z","4","3","22","19","3","A5","ウェルネス志向層"
"L-3","2025-03-29T11:01:00.164Z","1","5","24","4","3","3","コスパ重視層"
"L-3","2024-02-19T13:34:05.787Z","7","2","23","1","3","3","コスパ重視層"
"L-3","2024-05-09T05:10:08.414Z","8","1","19","16","1","2","ファミリーサポート層"
"L-3","2024-09-18T08:19:01.848Z","2","1","28","11","3","2","ファミリーサポート層"
"UE-4","2025-03-03T11:00:32.633Z","9","1","24","21","3","2","ファミリーサポート層"
"UE-4","2024-02-22T22:29:09.263Z","10","5","23","18","1","4","自己投資志向層"
"UE-4","2025-02-02T05:55:42.258Z","7","5","28","15","2","1","ライフスタイル充実層"
"UE-4","2024-02-04T08:07:28.907Z","10","1","25","19","1","2","ファミリーサポート層"
"UE-4","2025-02-21T10:00:38.893Z","5","3","19","16","3","1","ライフスタイル充実層"
"UE-4","2024-01-17T21:51:05.575Z","4","2","24","21","1","1","ライフスタイル充実層"
"UE-4","2025-06-25T07:20:18.050Z","10","4","26","15","3","1","ライフスタイル充実層"
"UE-4","2025-10-02T09:58:54.948Z","6","1","21","21","3","3","コスパ重視層"
"UE-4","2024-08-14T21:09:11.272Z","4","5","26","9","3","2","ファミリーサポート層"
"UE-4","2024-09-21T14:53:44.964Z","5","2","19","7","3","3","コスパ重視層"
"UE-4","2025-12-20T10:06:57.082Z","9","4","19","8","2","2","ファミリーサポート層"
"UE-4","2025-04-29T19:28:51.760Z","9","3","23","15","1","2","ファミリーサポート層"
"UE-4","2025-02-01T20:51:33.588Z","10","4","25","15","1","A5","ウェルネス志向層"
"UE-4","2025-07-23T20:59:17.347Z","5","5","25","18","2","4","自己投資志向層"
"UE-4","2025-01-06T03:04:10.874Z","4","3","23","15","1","2","ファミリーサポート層"
"UE-4","2024-12-12T03:59:28.224Z","8","4","18","11","2","3","コスパ重視層"
"UE-4","2025-07-21T03:44:46.472Z","4","1","27","9","3","A5","ウェルネス志向層"
"UE-4","2025-06-04T08:58:43.716Z","6","1","26","15","2","A5","ウェルネス志向層"
"UE-4","2024-02-11T11:24:03.508Z","4","3","21","24","1","2","ファミリーサポート層"
"UE-4","2025-10-28T17:41:10.987Z","10","3","24","14","1","A5","ウェルネス志向層"
"UE-4","2024-05-02T12:48:58.141Z","6","5","19","24","1","4","自己投資志向層"
"UE-4","2024-05-03T15:15:07.665Z","10","3","21","24","3","3","コスパ重視層"
"UE-4","2024-01-01T16:26:16.684Z","5","2","22","20","2","2","ファミリーサポート層"
"UE-4","2024-11-23T18:42:49.718Z","5","3","29","16","3","3","コスパ重視層"
"UE-4","2024-10-28T03:51:26.497Z","2","4","18","15","3","2","ファミリーサポート層"
"UE-4","2024-11-16T23:27:08.141Z","3","3","25","9","1","4","自己投資志向層"
"UE-4","2024-01-24T08:37:06.089Z","8","5","20","8","3","1","ライフスタイル充実層"
"UE-4","2025-11-15T07:35:07.456Z","3","5","21","9","1","A5","ウェルネス志向層"
"UE-4","2024-08-17T03:42:24.873Z","1","2","24","16","2","4","自己投資志向層"
"UE-4","2025-09-24T11:14:57.651Z","1","4","23","9","2","4","自己投資志向層"
"UE-4","2024-02-17T12:43:18.332Z","9","4","24","12","2","4","自己投資志向層"
"UE-4","2025-06-15T17:51:24.120Z","3","4","21","16","1","1","ライフスタイル充実層"
"UE-4","2024-12-15T14:22:33.751Z","10","5","25","22","2","1","ライフスタイル充実層"
"UE-4","2025-10-15T18:12:46.655Z","9","4","19","19","1","4","自己投資志向層"
"UE-4","2024-07-01T09:17:12.669Z","4","3","20","15","1","3","コスパ重視層"
"UE-4","2025-12-17T00:23:14.947Z","6","4","27","7","3","4","自己投資志向層"
"UE-4","2024-11-24T05:29:45.874Z","9","4","19","10","1","4","自己投資志向層"
"UE-4","2024-11-06T13:52:33.300Z","1","2","21","24","1","3","コスパ重視層"
"UE-4","2025-08-16T04:41:17.155Z","1","3","26","25","3","A5","ウェルネス志向層"
"UE-4","2024-08-13T17:35:51.690Z","7","4","20","13","2","2","ファミリーサポート層"
"UE-4","2024-01-05T16:02:04.477Z","2","2","28","20","1","3","コスパ重視層"
"UE-4","2024-08-03T00:31:52.378Z","3","4","23","15","2","2","ファミリーサポート層"
"UE-4","2025-08-06T23:44:05.474Z","8","2","26","11","2","1","ライフスタイル充実層"
"UE-4","2025-01-03T02:31:09.727Z","8","3","21","11","3","4","自己投資志向層"
"UE-4","2024-05-11T08:42:37.102Z","10","3","26","7","2","4","自己投資志向層"
"UE-4","2025-05-27T13:53:39.744Z","6","2","26","7","2","2","ファミリーサポート層"
"UE-4","2024-09-11T04:36:33.423Z","4","2","21","12","2","A5","ウェルネス志向層"
"UE-4","2024-08-27T10:16:01.423Z","9","5","18","12","2","2","ファミリーサポート層"
"UE-4","2025-10-16T15:42:46.432Z","8","3","29","19","2","3","コスパ重視層"
"UE-4","2024-02-08T17:40:52.245Z","3","1","18","25","1","2","ファミリーサポート層"
"UE-4","2025-10-15T15:32:40.163Z","6","2","24","18","2","2","ファミリーサポート層"
"UE-4","2025-03-05T18:13:08.601Z","4","3","28","8","1","4","自己投資志向層"
"UE-4","2024-05-12T21:08:36.041Z","4","2","27","13","3","4","自己投資志向層"
"UE-4","2024-12-26T12:26:55.905Z","6","3","27","12","1","3","コスパ重視層"
"UE-4","2024-03-17T23:42:25.804Z","9","5","25","16","1","A5","ウェルネス志向層"
"UE-4","2025-03-21T18:26:49.556Z","9","1","29","15","1","3","コスパ重視層"
"UE-4","2025-12-01T12:09:05.989Z","9","3","19","14","2","1","ライフスタイル充実層"
"UE-4","2024-05-27T02:48:49.274Z","10","4","22","17","2","2","ファミリーサポート層"
"UE-4","2025-06-26T14:31:51.990Z","2","1","20","17","1","A5","ウェルネス志向層"
"UE-4","2025-07-24T05:59:39.142Z","7","1","18","22","2","1","ライフスタイル充実層"
"UE-4","2025-07-06T11:47:55.958Z","5","3","25","12","3","1","ライフスタイル充実層"
"UE-4","2024-10-05T19:48:44.562Z","8","1","27","10","2","2","ファミリーサポート層"
"UE-4","2024-10-03T20:01:27.128Z","8","5","24","21","3","4","自己投資志向層"
"UE-4","2024-12-07T17:22:06.009Z","3","3","22","25","1","4","自己投資志向層"
"UE-4","2024-09-14T05:25:56.991Z","3","3","24","15","2","4","自己投資志向層"
"UE-4","2024-04-20T19:59:29.454Z","9","4","24","20","2","2","ファミリーサポート層"
"UE-4","2025-05-25T18:58:28.518Z","1","1","21","18","3","3","コスパ重視層"
"UE-4","2025-08-19T05:13:48.192Z","6","4","19","10","2","4","自己投資志向層"
"UE-4","2024-05-16T00:25:11.487Z","2","5","27","22","2","2","ファミリーサポート層"
"UE-4","2024-06-09T15:00:19.584Z","8","3","25","12","2","1","ライフスタイル充実層"
"UE-4","2024-02-12T01:53:47.659Z","5","2","28","21","3","4","自己投資志向層"
"UE-4","2024-07-25T01:22:26.804Z","2","2","18","13","2","4","自己投資志向層"
"UE-4","2024-08-06T11:58:09.965Z","9","3","25","24","2","2","ファミリーサポート層"
"UE-4","2024-04-07T02:32:03.857Z","3","1","23","15","3","4","自己投資志向層"
"UE-4","2025-11-21T01:08:35.102Z","1","4","29","18","1","1","ライフスタイル充実層"
"UE-4","2025-11-11T19:10:44.828Z","3","1","23","17","3","4","自己投資志向層"
"UE-4","2024-01-31T18:36:19.132Z","3","4","20","24","3","A5","ウェルネス志向層"
"UE-4","2024-07-07T20:42:14.326Z","5","5","25","24","1","2","ファミリーサポート層"
"UE-4","2024-10-06T17:13:38.560Z","9","3","25","23","3","2","ファミリーサポート層"
"UE-4","2024-07-08T17:00:17.985Z","4","1","29","21","2","1","ライフスタイル充実層"
"UE-4","2025-10-02T17:18:00.563Z","10","5","22","9","3","2","ファミリーサポート層"
"UE-4","2024-05-27T21:12:25.650Z","2","2","24","23","3","2","ファミリーサポート層"
"UE-4","2024-11-30T06:49:54.067Z","8","5","22","23","3","1","ライフスタイル充実層"
"UE-4","2024-08-16T05:33:21.635Z","2","2","22","14","1","3","コスパ重視層"
"UE-4","2024-07-11T08:38:23.577Z","8","1","25","17","1","1","ライフスタイル充実層"
"UE-4","2025-01-01T22:56:28.912Z","8","1","28","18","1","1","ライフスタイル充実層"
"UE-4","2024-02-10T11:40:21.586Z","5","3","22","14","2","A5","ウェルネス志向層"
"UE-4","2025-03-07T12:13:54.085Z","3","5","19","13","2","2","ファミリーサポート層"
"UE-4","2024-10-28T18:18:54.820Z","4","1","18","13","1","3","コスパ重視層"
"UE-4","2025-11-19T21:36:22.911Z","5","1","21","13","1","1","ライフスタイル充実層"
"UE-4","2025-08-09T05:55:46.799Z","4","1","19","14","2","3","コスパ重視層"
"UE-4","2025-12-05T05:14:09.691Z","3","5","19","17","1","1","ライフスタイル充実層"
"UE-4","2025-10-21T03:56:15.956Z","4","2","19","25","3","1","ライフスタイル充実層"
"UE-4","2024-04-07T20:38:55.009Z","7","5","24","8","3","3","コスパ重視層"
"UE-4","2024-12-14T22:22:12.753Z","1","5","21","7","1","3","コスパ重視層"
"UE-4","2024-07-03T13:40:37.642Z","8","4","25","13","3","A5","ウェルネス志向層"
"UE-4","2025-11-19T10:09:28.998Z","1","3","21","11","1","2","ファミリーサポート層"
"UE-4","2024-11-06T09:31:09.718Z","10","4","18","10","3","1","ライフスタイル充実層"
"UE-4","2024-02-15T19:05:49.013Z","4","3","29","8","2","1","ライフスタイル充実層"
"UE-4","2024-02-12T17:23:30.862Z","7","4","22","17","2","A5","ウェルネス志向層"
"UE-4","2025-04-04T22:49:00.182Z","1","1","19","16","1","A5","ウェルネス志向層"
"UE-4","2025-09-29T12:23:56.725Z","5","5","21","9","2","1","ライフスタイル充実層"
"UE-4","2025-12-09T17:01:12.923Z","5","4","26","20","1","A5","ウェルネス志向層"
"UE-4","2025-08-05T21:19:02.727Z","3","5","21","24","3","1","ライフスタイル充実層"
"UE-4","2024-04-05T11:51:50.004Z","6","2","18","11","3","2","ファミリーサポート層"
"UE-4","2025-06-18T17:09:41.688Z","9","1","20","11","3","2","ファミリーサポート層"
"UE-4","2025-11-12T14:52:08.388Z","1","4","27","8","1","2","ファミリーサポート層"
"UE-4","2024-02-26T01:47:05.915Z","6","3","20","7","2","3","コスパ重視層"
"UE-4","2025-10-10T13:13:58.825Z","6","3","26","25","2","1","ライフスタイル充実層"
"UE-4","2025-10-03T03:33:10.351Z","5","3","20","17","2","1","ライフスタイル充実層"
"UE-4","2025-08-01T20:47:36.452Z","3","5","20","11","3","4","自己投資志向層"
"UE-4","2025-12-25T13:54:12.368Z","9","3","25","23","1","1","ライフスタイル充実層"
"UE-4","2025-06-07T05:21:23.766Z","4","5","22","19","2","4","自己投資志向層"
"UE-4","2024-02-24T06:55:56.908Z","2","3","21","11","1","3","コスパ重視層"
"UE-4","2024-06-12T13:29:17.618Z","1","1","21","22","1","1","ライフスタイル充実層"
"UE-4","2025-01-27T00:07:32.779Z","1","2","25","15","2","1","ライフスタイル充実層"
"UE-4","2025-06-14T14:25:02.581Z","9","3","28","10","3","1","ライフスタイル充実層"
"UE-4","2025-03-03T06:10:25.649Z","6","4","20","11","3","A5","ウェルネス志向層"
"UE-4","2024-07-03T13:51:13.473Z","1","4","29","13","2","1","ライフスタイル充実層"
"UE-4","2024-07-07T01:28:23.932Z","2","3","21","9","2","A5","ウェルネス志向層"
"UE-4","2024-02-14T02:12:44.869Z","10","2","26","23","3","4","自己投資志向層"
"UE-4","2024-02-10T00:30:27.837Z","6","3","18","25","1","3","コスパ重視層"
"UE-4","2024-06-18T20:58:47.880Z","9","1","27","8","3","2","ファミリーサポート層"
"UE-4","2024-08-27T17:28:31.224Z","5","2","29","18","3","2","ファミリーサポート層"
"UE-4","2024-08-22T03:24:13.746Z","4","2","24","9","2","3","コスパ重視層"
"UE-4","2024-02-25T15:19:27.390Z","4","4","25","21","1","4","自己投資志向層"
"UE-4","2024-09-24T06:09:41.941Z","9","4","23","13","3","A5","ウェルネス志向層"
"UE-4","2025-01-28T00:35:40.760Z","9","5","18","13","2","A5","ウェルネス志向層"
"UE-4","2025-03-29T11:58:09.068Z","2","3","21","19","2","A5","ウェルネス志向層"
"UE-4","2024-05-03T20:37:00.917Z","4","5","29","10","1","2","ファミリーサポート層"
"UE-4","2025-12-30T15:42:54.812Z","7","3","29","8","2","2","ファミリーサポート層"
"UE-4","2025-02-03T23:56:01.264Z","8","4","26","8","3","4","自己投資志向層"
"UE-4","2025-01-22T07:50:13.878Z","6","4","26","14","1","3","コスパ重視層"
"UE-4","2025-10-01T09:25:24.229Z","4","5","25","25","2","2","ファミリーサポート層"
"UE-4","2025-10-10T11:15:33.913Z","1","5","20","9","3","3","コスパ重視層"
"UE-4","2024-12-01T08:24:50.295Z","5","1","25","25","2","3","コスパ重視層"
"UE-4","2025-04-18T00:49:33.169Z","10","1","21","21","1","3","コスパ重視層"
"UE-4","2025-10-26T23:25:30.506Z","8","3","23","15","3","4","自己投資志向層"
"UE-4","2025-10-10T02:10:08.132Z","2","2","27","19","3","1","ライフスタイル充実層"
"UE-4","2024-12-16T19:26:09.465Z","2","5","28","20","3","A5","ウェルネス志向層"
"UE-4","2025-01-28T15:07:06.325Z","2","2","29","25","3","3","コスパ重視層"
"UE-4","2025-04-12T16:58:34.898Z","7","2","26","17","3","A5","ウェルネス志向層"
"UE-4","2025-07-24T15:43:25.875Z","10","4","27","8","2","A5","ウェルネス志向層"
"UE-4","2025-06-09T17:02:55.807Z","7","1","29","13","2","2","ファミリーサポート層"
"UE-4","2025-11-09T16:56:21.507Z","2","4","29","15","3","4","自己投資志向層"
"UE-4","2025-10-19T01:48:56.180Z","3","1","21","9","2","4","自己投資志向層"
"UE-4","2025-03-25T03:25:52.658Z","4","1","28","13","3","4","自己投資志向層"
"UE-4","2025-11-30T11:31:07.953Z","8","1","20","9","3","A5","ウェルネス志向層"
"UE-4","2024-04-21T22:17:39.951Z","8","3","27","12","2","4","自己投資志向層"
